age,job,marital,education,default,balance,housing,loan,contact,day,month,pdays,poutcome,deposit,deposit_encoded,duration_log,campaign_log,previous_log,cluster
56.0,management,divorced,tertiary,no,3885.0,yes,no,cellular,10,jul,-1.0,unknown,no,0.0,3.9512437185814275,0.6931471805599453,0.0,3
54.0,technician,married,tertiary,no,4087.0,yes,no,unknown,15,may,-1.0,unknown,no,0.0,5.111987788356544,0.6931471805599453,0.0,3
33.0,services,married,secondary,no,403.0,yes,no,unknown,20,may,-1.0,unknown,no,0.0,5.616771097666572,1.0986122886681098,0.0,1
36.0,entrepreneur,single,tertiary,no,145.0,yes,no,cellular,18,may,53.375,success,no,0.0,6.111467339502679,1.0986122886681098,1.0986122886681098,2
46.0,technician,single,secondary,no,834.0,yes,no,cellular,11,jul,-1.0,unknown,no,0.0,5.2832037287379885,1.0986122886681098,0.0,1
40.0,services,married,secondary,no,664.0,yes,yes,cellular,18,may,-1.0,unknown,no,0.0,3.4011973816621555,1.791759469228055,0.0,0
50.0,management,divorced,tertiary,no,299.0,no,no,cellular,17,nov,-1.0,unknown,no,0.0,6.502790045915623,1.3862943611198906,0.0,0
55.0,entrepreneur,divorced,primary,no,29.0,no,no,unknown,16,jun,-1.0,unknown,no,0.0,6.2166061010848646,0.6931471805599453,0.0,1
41.0,admin.,married,secondary,no,124.0,yes,no,cellular,12,may,-1.0,unknown,no,0.0,5.2574953720277815,1.3862943611198906,0.0,0
26.0,technician,single,secondary,no,124.0,yes,no,unknown,12,may,-1.0,unknown,no,0.0,4.060443010546419,1.9459101490553132,0.0,0
35.0,management,single,tertiary,no,0.0,no,no,cellular,29,aug,-1.0,unknown,no,0.0,4.882801922586371,1.0986122886681098,0.0,0
53.0,self-employed,married,tertiary,no,20.0,yes,no,cellular,7,aug,-1.0,unknown,no,0.0,5.389071729816501,1.0986122886681098,0.0,1
31.0,technician,single,secondary,no,4087.0,no,no,telephone,14,aug,-1.0,unknown,no,0.0,3.5553480614894135,1.9459101490553132,0.0,3
59.0,retired,married,secondary,no,599.0,yes,no,cellular,7,may,-1.0,unknown,no,0.0,3.4657359027997265,0.6931471805599453,0.0,1
42.0,technician,divorced,secondary,no,248.0,no,no,cellular,19,aug,-1.0,unknown,no,0.0,5.099866427824199,1.6094379124341003,0.0,0
45.0,technician,married,secondary,no,0.0,no,no,telephone,13,aug,-1.0,unknown,no,0.0,4.605170185988092,0.6931471805599453,0.0,1
58.0,admin.,married,primary,no,879.0,yes,no,unknown,16,may,-1.0,unknown,no,0.0,5.493061443340548,1.9459101490553132,0.0,0
33.0,technician,single,tertiary,no,34.0,no,no,cellular,28,aug,-1.0,unknown,no,0.0,2.6390573296152584,1.9459101490553132,0.0,0
47.0,blue-collar,married,secondary,no,2548.0,yes,no,cellular,11,may,53.375,other,no,0.0,6.359573868672378,0.6931471805599453,0.6931471805599453,2
31.0,services,single,secondary,no,3.0,yes,no,cellular,5,may,-1.0,unknown,no,0.0,3.7376696182833684,0.6931471805599453,0.0,1
40.0,admin.,married,secondary,no,1395.0,yes,yes,cellular,7,jul,-1.0,unknown,no,0.0,4.812184355372417,1.0986122886681098,0.0,1
28.0,blue-collar,married,primary,no,-196.0,no,no,cellular,7,jul,-1.0,unknown,no,0.0,5.3471075307174685,0.6931471805599453,0.0,1
42.0,blue-collar,married,primary,no,205.0,yes,no,cellular,17,apr,-1.0,unknown,no,0.0,6.368187186350492,0.6931471805599453,0.0,1
53.0,blue-collar,single,secondary,no,1442.0,no,no,telephone,9,dec,53.375,other,no,0.0,4.927253685157205,1.9459101490553132,1.0986122886681098,2
33.0,admin.,married,secondary,no,393.0,yes,no,unknown,28,may,-1.0,unknown,no,0.0,5.950642552587727,0.6931471805599453,0.0,1
28.0,blue-collar,married,secondary,no,-185.0,yes,yes,unknown,13,may,-1.0,unknown,no,0.0,5.14166355650266,0.6931471805599453,0.0,1
50.0,housemaid,single,primary,no,1158.0,yes,no,cellular,3,feb,53.375,failure,no,0.0,4.762173934797756,1.3862943611198906,1.252762968495368,2
30.0,blue-collar,single,secondary,no,1165.0,yes,no,cellular,18,may,-1.0,unknown,no,0.0,5.902633333401366,1.0986122886681098,0.0,1
37.0,blue-collar,married,secondary,no,4087.0,yes,no,unknown,18,jun,-1.0,unknown,no,0.0,5.978885764901122,1.3862943611198906,0.0,3
39.0,technician,divorced,secondary,no,1270.0,yes,no,unknown,29,may,-1.0,unknown,no,0.0,5.5053315359323625,1.6094379124341003,0.0,0
29.0,management,married,tertiary,no,16.0,yes,no,cellular,16,jul,-1.0,unknown,no,0.0,6.406879986069314,1.9459101490553132,0.0,0
32.0,technician,single,secondary,no,930.0,yes,no,unknown,21,may,-1.0,unknown,no,0.0,4.812184355372417,0.6931471805599453,0.0,1
38.0,technician,single,tertiary,no,0.0,no,no,cellular,28,aug,-1.0,unknown,no,0.0,5.5134287461649825,1.0986122886681098,0.0,0
55.0,technician,married,secondary,no,0.0,no,no,cellular,27,jul,-1.0,unknown,no,0.0,6.2285110035911835,1.0986122886681098,0.0,0
38.0,admin.,married,primary,no,-175.0,yes,no,telephone,21,jul,-1.0,unknown,no,0.0,4.465908118654584,1.9459101490553132,0.0,0
47.0,blue-collar,married,primary,no,328.0,yes,no,cellular,7,may,-1.0,unknown,no,0.0,4.07753744390572,0.6931471805599453,0.0,1
57.0,management,married,secondary,no,0.0,no,no,cellular,28,jan,-1.0,unknown,no,0.0,4.890349128221754,0.6931471805599453,0.0,1
32.0,technician,married,secondary,no,2556.0,no,no,cellular,6,aug,-1.0,unknown,no,0.0,5.598421958998375,1.3862943611198906,0.0,3
37.0,unemployed,married,secondary,no,4087.0,yes,no,cellular,6,may,-1.0,unknown,no,0.0,5.135798437050262,0.6931471805599453,0.0,3
30.0,management,single,tertiary,no,726.0,yes,no,cellular,16,apr,53.375,failure,no,0.0,3.6888794541139363,0.6931471805599453,1.252762968495368,2
39.0,technician,married,secondary,no,-1451.0,yes,yes,cellular,30,jul,-1.0,unknown,no,0.0,4.189654742026425,1.791759469228055,0.0,0
45.0,housemaid,divorced,primary,no,221.0,no,no,cellular,2,feb,53.375,failure,no,0.0,4.543294782270004,0.6931471805599453,0.6931471805599453,2
25.0,student,single,secondary,no,3090.0,no,no,cellular,21,aug,-1.0,unknown,no,0.0,4.941642422609304,0.6931471805599453,0.0,3
53.0,services,married,unknown,no,257.0,yes,no,unknown,5,may,-1.0,unknown,no,0.0,5.3471075307174685,1.0986122886681098,0.0,1
39.0,management,single,tertiary,no,139.0,no,no,cellular,22,aug,-1.0,unknown,no,0.0,4.700480365792417,1.0986122886681098,0.0,0
35.0,management,married,tertiary,no,3168.0,no,no,cellular,22,aug,-1.0,unknown,no,0.0,3.2188758248682006,1.9459101490553132,0.0,0
58.0,housemaid,married,primary,no,260.0,yes,no,telephone,15,may,53.375,failure,no,0.0,4.276666119016055,1.791759469228055,1.252762968495368,2
27.0,self-employed,single,tertiary,no,4087.0,no,no,cellular,12,aug,-1.0,unknown,no,0.0,5.236441962829949,1.0986122886681098,0.0,3
39.0,housemaid,single,primary,no,109.0,yes,no,unknown,6,may,-1.0,unknown,no,0.0,6.551080335043404,1.3862943611198906,0.0,1
41.0,blue-collar,married,secondary,no,140.0,yes,no,cellular,3,jun,53.375,failure,no,0.0,4.574710978503383,0.6931471805599453,1.0986122886681098,2
56.0,management,married,tertiary,no,-45.0,yes,no,unknown,30,may,-1.0,unknown,no,0.0,4.762173934797756,1.9459101490553132,0.0,0
54.0,technician,married,tertiary,no,4087.0,no,no,cellular,26,may,-1.0,unknown,no,0.0,4.983606621708336,0.6931471805599453,0.0,3
46.0,blue-collar,married,primary,no,1291.0,yes,no,cellular,14,may,53.375,failure,no,0.0,4.962844630259907,1.3862943611198906,1.252762968495368,2
35.0,management,married,tertiary,yes,-10.0,yes,no,cellular,15,may,53.375,other,no,0.0,5.1298987149230735,1.0986122886681098,0.6931471805599453,2
41.0,admin.,single,secondary,no,0.0,no,no,telephone,25,jul,-1.0,unknown,no,0.0,5.659482215759621,1.0986122886681098,0.0,1
36.0,blue-collar,married,primary,no,-20.0,yes,no,unknown,7,may,-1.0,unknown,no,0.0,5.869296913133774,1.3862943611198906,0.0,1
37.0,admin.,single,secondary,no,309.0,yes,no,cellular,15,may,-1.0,unknown,no,0.0,4.07753744390572,1.3862943611198906,0.0,0
28.0,technician,single,secondary,no,250.0,no,yes,cellular,29,jan,-1.0,unknown,no,0.0,4.897839799950911,0.6931471805599453,0.0,1
49.0,management,single,tertiary,no,370.0,no,no,cellular,19,aug,-1.0,unknown,no,0.0,5.958424693029782,1.3862943611198906,0.0,0
41.0,unemployed,married,primary,no,183.0,yes,no,cellular,29,jul,-1.0,unknown,no,0.0,5.605802066295998,0.6931471805599453,0.0,1
60.0,retired,married,secondary,no,4087.0,no,no,unknown,5,jun,-1.0,unknown,no,0.0,4.454347296253507,0.6931471805599453,0.0,3
30.0,technician,married,secondary,no,1011.0,yes,no,unknown,16,may,-1.0,unknown,no,0.0,4.700480365792417,0.6931471805599453,0.0,1
48.0,services,married,secondary,no,1355.0,no,no,cellular,12,aug,-1.0,unknown,no,0.0,6.016157159698354,1.9459101490553132,0.0,0
35.0,technician,single,secondary,no,1609.0,yes,no,unknown,30,may,-1.0,unknown,no,0.0,5.666426688112432,1.3862943611198906,0.0,0
28.0,blue-collar,single,secondary,no,75.0,no,no,unknown,1,jun,-1.0,unknown,no,0.0,2.0794415416798357,0.6931471805599453,0.0,1
42.0,admin.,married,secondary,no,12.0,yes,no,cellular,16,apr,-1.0,unknown,no,0.0,6.1463292576688975,1.6094379124341003,0.0,0
32.0,admin.,married,secondary,no,3540.0,yes,no,cellular,18,may,53.375,failure,no,0.0,5.365976015021851,0.6931471805599453,0.6931471805599453,2
40.0,management,married,secondary,no,4087.0,no,no,unknown,6,may,-1.0,unknown,no,0.0,5.564520407322694,1.3862943611198906,0.0,3
53.0,management,married,tertiary,no,4087.0,no,no,cellular,4,feb,-1.0,unknown,no,0.0,6.573680166960646,0.6931471805599453,0.0,3
55.0,blue-collar,married,primary,no,3297.0,yes,yes,telephone,30,apr,-1.0,unknown,no,0.0,4.574710978503383,0.6931471805599453,0.0,3
41.0,management,married,tertiary,no,9.0,yes,no,cellular,22,jul,-1.0,unknown,no,0.0,4.418840607796598,1.3862943611198906,0.0,0
33.0,management,married,tertiary,no,-139.0,no,no,cellular,8,jul,-1.0,unknown,no,0.0,5.673323267171493,0.6931471805599453,0.0,1
58.0,blue-collar,married,secondary,no,381.0,no,no,cellular,11,nov,-1.0,unknown,no,0.0,4.382026634673881,1.6094379124341003,0.0,0
32.0,blue-collar,single,secondary,no,760.0,yes,no,cellular,16,apr,53.375,other,no,0.0,6.100318952020064,0.6931471805599453,1.0986122886681098,2
36.0,blue-collar,married,unknown,no,722.0,yes,no,unknown,20,may,-1.0,unknown,no,0.0,5.594711379601839,1.0986122886681098,0.0,1
31.0,technician,single,tertiary,yes,24.0,no,no,cellular,21,aug,-1.0,unknown,no,0.0,5.5093883366279774,1.0986122886681098,0.0,1
33.0,management,married,tertiary,no,148.0,no,no,unknown,20,may,-1.0,unknown,no,0.0,6.576469569048224,0.6931471805599453,0.0,1
45.0,blue-collar,married,primary,no,4087.0,no,no,cellular,13,aug,-1.0,unknown,no,0.0,5.356586274672012,1.0986122886681098,0.0,3
40.0,housemaid,married,primary,no,0.0,no,no,cellular,28,aug,-1.0,unknown,no,0.0,2.833213344056216,1.9459101490553132,0.0,0
29.0,blue-collar,married,primary,no,787.0,yes,no,cellular,24,jul,-1.0,unknown,no,0.0,5.552959584921617,1.0986122886681098,0.0,1
53.0,self-employed,married,primary,no,4087.0,no,no,telephone,30,jul,-1.0,unknown,no,0.0,4.418840607796598,1.0986122886681098,0.0,3
53.0,technician,divorced,unknown,no,629.0,yes,no,cellular,8,may,-1.0,unknown,no,0.0,5.700443573390687,0.6931471805599453,0.0,1
35.0,management,married,tertiary,no,1193.0,yes,no,unknown,2,jun,-1.0,unknown,no,0.0,4.624972813284271,1.0986122886681098,0.0,1
33.0,blue-collar,married,primary,no,-132.0,yes,yes,cellular,18,may,-1.0,unknown,no,0.0,5.14166355650266,1.9459101490553132,0.0,0
38.0,entrepreneur,married,tertiary,no,1438.0,no,no,cellular,13,nov,-1.0,unknown,no,0.0,4.812184355372417,1.791759469228055,0.0,0
31.0,blue-collar,single,secondary,no,-159.0,no,yes,telephone,21,nov,-1.0,unknown,no,0.0,3.912023005428146,0.6931471805599453,0.0,1
48.0,admin.,married,secondary,no,2235.0,yes,yes,unknown,15,may,-1.0,unknown,no,0.0,6.628041376179533,1.0986122886681098,0.0,3
25.0,services,married,secondary,no,10.0,yes,no,cellular,7,may,53.375,failure,no,0.0,3.9512437185814275,0.6931471805599453,0.6931471805599453,2
35.0,management,single,tertiary,no,805.0,no,no,cellular,17,sep,-1.0,unknown,no,0.0,6.419994928147142,0.6931471805599453,0.0,1
55.0,blue-collar,married,primary,no,-79.0,no,yes,unknown,27,jun,-1.0,unknown,no,0.0,5.683579767338681,1.3862943611198906,0.0,0
31.0,blue-collar,married,secondary,no,1664.0,yes,no,cellular,7,may,17.0,failure,no,0.0,6.403574197934815,1.0986122886681098,1.0986122886681098,2
43.0,unemployed,divorced,secondary,no,0.0,yes,no,cellular,24,jul,-1.0,unknown,no,0.0,5.438079308923196,1.0986122886681098,0.0,0
31.0,admin.,single,secondary,no,690.0,no,no,cellular,4,may,53.375,failure,no,0.0,2.3978952727983707,1.6094379124341003,1.252762968495368,2
56.0,services,married,unknown,no,616.0,no,no,unknown,18,jun,-1.0,unknown,no,0.0,6.9411900550683745,0.6931471805599453,0.0,1
34.0,unemployed,married,secondary,no,200.0,yes,no,unknown,26,may,-1.0,unknown,no,0.0,5.049856007249537,1.9459101490553132,0.0,0
55.0,unemployed,married,primary,no,4087.0,no,no,telephone,28,jan,-1.0,unknown,no,0.0,5.308267697401205,1.0986122886681098,0.0,3
25.0,technician,single,secondary,no,173.0,yes,no,cellular,15,may,-1.0,unknown,no,0.0,5.231108616854587,1.0986122886681098,0.0,1
57.0,admin.,married,secondary,no,808.0,no,no,cellular,14,jul,-1.0,unknown,no,0.0,6.035481432524756,1.3862943611198906,0.0,0
47.0,services,married,unknown,no,4087.0,yes,no,unknown,21,may,-1.0,unknown,no,0.0,5.043425116919247,1.791759469228055,0.0,3
46.0,technician,married,secondary,no,966.0,yes,yes,cellular,19,aug,-1.0,unknown,no,0.0,3.713572066704308,1.0986122886681098,0.0,0
41.0,management,married,tertiary,no,141.0,yes,yes,unknown,8,may,-1.0,unknown,no,0.0,4.990432586778736,1.3862943611198906,0.0,0
26.0,services,single,secondary,no,531.0,yes,yes,cellular,6,feb,-1.0,unknown,no,0.0,5.220355825078324,0.6931471805599453,0.0,1
42.0,blue-collar,married,unknown,no,1154.0,yes,no,cellular,16,apr,53.375,other,no,0.0,5.834810737062605,1.0986122886681098,1.252762968495368,2
37.0,admin.,married,secondary,no,68.0,yes,yes,cellular,13,may,53.375,failure,no,0.0,5.0238805208462765,1.0986122886681098,0.6931471805599453,2
34.0,admin.,married,secondary,no,1499.0,yes,no,cellular,13,apr,53.375,failure,no,0.0,5.231108616854587,0.6931471805599453,1.0986122886681098,2
49.0,entrepreneur,divorced,secondary,no,2908.0,no,no,unknown,6,jun,-1.0,unknown,no,0.0,5.777652323222656,0.6931471805599453,0.0,3
32.0,blue-collar,married,secondary,yes,-238.0,yes,no,unknown,27,may,-1.0,unknown,no,0.0,6.059123195581797,0.6931471805599453,0.0,1
38.0,technician,single,secondary,no,1685.0,yes,no,unknown,5,may,-1.0,unknown,no,0.0,5.225746673713202,0.6931471805599453,0.0,1
37.0,self-employed,married,secondary,yes,0.0,yes,no,cellular,17,jul,-1.0,unknown,no,0.0,5.0689042022202315,0.6931471805599453,0.0,1
32.0,admin.,single,secondary,no,4087.0,yes,no,cellular,17,nov,53.375,failure,no,0.0,4.382026634673881,1.0986122886681098,1.252762968495368,2
43.0,technician,married,secondary,no,0.0,no,no,cellular,19,aug,-1.0,unknown,no,0.0,5.749392985908253,1.3862943611198906,0.0,0
39.0,technician,married,primary,no,1846.0,no,no,cellular,5,feb,-1.0,unknown,no,0.0,5.726847747587197,1.791759469228055,0.0,0
34.0,technician,married,secondary,no,4.0,yes,no,cellular,2,feb,53.375,failure,no,0.0,4.663439094112067,1.0986122886681098,0.6931471805599453,2
38.0,blue-collar,married,secondary,no,360.0,yes,no,unknown,14,may,-1.0,unknown,no,0.0,5.3981627015177525,1.0986122886681098,0.0,1
40.0,management,divorced,tertiary,no,205.0,no,no,cellular,25,jul,-1.0,unknown,no,0.0,5.8805329864007,0.6931471805599453,0.0,1
34.0,technician,single,secondary,no,4087.0,yes,no,cellular,18,nov,-1.0,unknown,no,0.0,6.284134161070802,0.6931471805599453,0.0,3
34.0,blue-collar,married,primary,no,218.0,yes,yes,unknown,21,may,-1.0,unknown,no,0.0,5.564520407322694,0.6931471805599453,0.0,1
46.0,housemaid,married,primary,no,312.0,yes,yes,cellular,25,jul,-1.0,unknown,no,0.0,4.927253685157205,1.9459101490553132,0.0,0
31.0,entrepreneur,married,secondary,no,15.0,no,yes,cellular,29,jan,-1.0,unknown,no,0.0,5.25227342804663,1.0986122886681098,0.0,0
42.0,blue-collar,married,primary,no,0.0,no,no,unknown,20,jun,-1.0,unknown,no,0.0,2.995732273553991,1.0986122886681098,0.0,0
45.0,self-employed,single,primary,no,112.0,no,no,unknown,20,jun,-1.0,unknown,no,0.0,5.700443573390687,1.6094379124341003,0.0,0
54.0,housemaid,divorced,tertiary,no,9.0,no,yes,cellular,29,jul,-1.0,unknown,no,0.0,4.919980925828125,1.3862943611198906,0.0,0
45.0,unemployed,divorced,secondary,no,-44.0,yes,no,cellular,7,jul,-1.0,unknown,no,0.0,5.54907608489522,1.0986122886681098,0.0,1
36.0,blue-collar,married,unknown,no,1023.0,yes,no,cellular,4,feb,-1.0,unknown,no,0.0,5.220355825078324,1.0986122886681098,0.0,1
28.0,technician,single,secondary,no,3.0,no,no,telephone,18,may,53.375,failure,no,0.0,3.713572066704308,1.9459101490553132,1.252762968495368,2
50.0,services,married,secondary,no,77.0,no,no,cellular,27,may,-1.0,unknown,no,0.0,4.9344739331306915,1.0986122886681098,0.0,0
39.0,admin.,single,secondary,no,0.0,no,yes,unknown,19,jun,-1.0,unknown,no,0.0,4.962844630259907,0.6931471805599453,0.0,1
33.0,entrepreneur,married,secondary,no,137.0,yes,no,cellular,15,jul,-1.0,unknown,no,0.0,4.919980925828125,1.3862943611198906,0.0,0
30.0,technician,single,secondary,no,-232.0,no,yes,cellular,7,aug,-1.0,unknown,no,0.0,4.77912349311153,1.0986122886681098,0.0,1
32.0,services,married,secondary,no,0.0,no,no,cellular,31,jul,-1.0,unknown,no,0.0,4.663439094112067,1.9459101490553132,0.0,0
27.0,services,single,secondary,no,139.0,no,no,cellular,25,jul,-1.0,unknown,no,0.0,5.111987788356544,1.3862943611198906,0.0,0
34.0,technician,married,secondary,no,47.0,no,no,cellular,25,aug,-1.0,unknown,no,0.0,4.890349128221754,1.9459101490553132,0.0,0
47.0,blue-collar,married,primary,no,-58.0,yes,no,cellular,18,jul,-1.0,unknown,no,0.0,4.532599493153256,1.0986122886681098,0.0,0
39.0,blue-collar,married,primary,no,34.0,yes,no,unknown,27,may,-1.0,unknown,no,0.0,4.74493212836325,0.6931471805599453,0.0,1
30.0,technician,married,secondary,no,590.0,yes,no,unknown,23,may,-1.0,unknown,no,0.0,5.493061443340548,1.3862943611198906,0.0,0
31.0,blue-collar,married,secondary,no,435.0,yes,no,unknown,21,may,-1.0,unknown,no,0.0,5.3230099791384085,0.6931471805599453,0.0,1
38.0,management,divorced,tertiary,no,441.0,yes,no,cellular,30,jan,-1.0,unknown,no,0.0,4.219507705176107,0.6931471805599453,0.0,1
54.0,housemaid,married,primary,no,212.0,no,no,cellular,12,aug,-1.0,unknown,no,0.0,4.406719247264253,1.6094379124341003,0.0,0
34.0,management,single,tertiary,yes,621.0,no,no,cellular,28,aug,-1.0,unknown,no,0.0,5.327876168789581,1.3862943611198906,0.0,0
26.0,services,single,secondary,no,162.0,yes,no,cellular,2,mar,53.375,other,no,0.0,5.225746673713202,1.0986122886681098,1.252762968495368,2
41.0,self-employed,divorced,tertiary,no,4087.0,yes,no,cellular,21,nov,-1.0,unknown,no,0.0,6.752270376141742,1.3862943611198906,0.0,3
31.0,technician,married,secondary,no,522.0,yes,yes,cellular,27,aug,-1.0,unknown,no,0.0,5.733341276897746,1.6094379124341003,0.0,0
31.0,management,divorced,tertiary,no,-547.0,yes,yes,cellular,31,jul,-1.0,unknown,no,0.0,4.624972813284271,1.9459101490553132,0.0,0
33.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,19,nov,-1.0,unknown,no,0.0,5.802118375377063,1.0986122886681098,0.0,1
35.0,technician,single,unknown,no,726.0,yes,no,cellular,5,may,-1.0,unknown,no,0.0,5.099866427824199,0.6931471805599453,0.0,1
58.0,housemaid,married,primary,no,435.0,yes,no,telephone,28,jul,-1.0,unknown,no,0.0,4.812184355372417,1.9459101490553132,0.0,0
38.0,blue-collar,married,secondary,no,530.0,yes,no,cellular,20,apr,-1.0,unknown,no,0.0,4.0943445622221,1.3862943611198906,0.0,0
35.0,blue-collar,married,secondary,no,106.0,yes,no,cellular,14,apr,-1.0,unknown,no,0.0,5.53338948872752,1.791759469228055,0.0,0
38.0,management,married,tertiary,no,590.0,no,no,cellular,31,jul,-1.0,unknown,no,0.0,3.912023005428146,1.0986122886681098,0.0,0
55.0,retired,married,tertiary,no,2929.0,no,no,unknown,16,jun,-1.0,unknown,no,0.0,6.322565239927284,1.3862943611198906,0.0,3
31.0,technician,single,secondary,no,147.0,yes,no,unknown,7,may,-1.0,unknown,no,0.0,5.926926025970411,0.6931471805599453,0.0,1
28.0,technician,single,secondary,no,2000.0,no,no,telephone,3,feb,-1.0,unknown,no,0.0,5.424950017481403,1.0986122886681098,0.0,1
40.0,management,married,tertiary,no,143.0,no,no,cellular,13,aug,-1.0,unknown,no,0.0,6.725033642166843,1.9459101490553132,0.0,0
